,start,end,day,id
857,['2019-08-28 08:27:16'],['2019-08-28 08:27:16'],0,10614
858,['2019-08-28 08:27:15'],['2019-08-28 08:27:15'],0,10613
859,['2019-08-28 08:27:15'],['2019-08-28 08:27:15'],0,10612
860,['2019-08-28 08:27:14'],['2019-08-28 08:27:14'],0,10611
861,['2019-08-28 08:27:11'],['2019-08-28 08:27:11'],0,10610
862,['2019-08-28 08:27:10'],['2019-08-28 08:27:10'],0,10609
863,['2019-08-28 08:27:09'],['2019-08-28 08:27:09'],0,10608
864,['2019-08-28 08:27:08'],['2019-08-28 08:27:08'],0,10607
865,['2019-08-28 08:27:07'],['2019-08-28 08:27:07'],0,10606
866,['2019-08-28 08:27:06'],['2019-08-28 08:27:06'],0,10605
867,['2019-08-28 08:27:04'],['2019-08-28 08:27:04'],0,10604
868,['2019-08-28 08:27:03'],['2019-08-28 08:27:03'],0,10603
869,['2019-08-28 08:27:02'],['2019-08-28 08:27:02'],0,10602
870,['2019-08-28 08:27:01'],['2019-08-28 08:27:01'],0,10601
871,['2019-08-28 08:27:00'],['2019-08-28 08:27:00'],0,10600
872,['2019-08-28 08:27:00'],['2019-08-28 08:27:00'],0,10599
873,['2019-08-28 08:26:59'],['2019-08-28 08:26:59'],0,10598
874,['2019-08-28 08:26:59'],['2019-08-28 08:26:59'],0,10597
875,['2019-08-28 08:26:59'],['2019-08-28 08:26:59'],0,10596
876,['2019-08-28 08:26:58'],['2019-08-28 08:26:58'],0,10595
877,['2019-08-28 08:26:58'],['2019-08-28 08:26:58'],0,10594
878,['2019-08-28 08:26:57'],['2019-08-28 08:26:57'],0,10593
879,['2019-08-28 08:26:56'],['2019-08-28 08:26:56'],0,10592
880,['2019-08-28 08:26:54'],['2019-08-28 08:26:54'],0,10591
881,['2019-08-28 08:26:54'],['2019-08-28 08:26:54'],0,10590
882,['2019-08-28 08:26:53'],['2019-08-28 08:26:53'],0,10589
883,['2019-08-28 08:26:53'],['2019-08-28 08:26:53'],0,10588
884,['2019-08-28 08:26:53'],['2019-08-28 08:26:53'],0,10587
885,['2019-08-28 08:26:52'],['2019-08-28 08:26:52'],0,10586
886,['2019-08-28 08:26:52'],['2019-08-28 08:26:52'],0,10585
887,['2019-08-28 08:26:50'],['2019-08-28 08:26:50'],0,10584
888,['2019-08-28 08:26:49'],['2019-08-28 08:26:49'],0,10583
889,['2019-08-28 08:26:48'],['2019-08-28 08:26:48'],0,10582
890,['2019-08-28 08:26:44'],['2019-08-28 08:26:44'],0,10581
891,['2019-08-28 08:26:43'],['2019-08-28 08:26:43'],0,10580
892,['2019-08-28 08:26:42'],['2019-08-28 08:26:42'],0,10579
893,['2019-08-28 08:26:41'],['2019-08-28 08:26:41'],0,10578
894,['2019-08-28 08:26:40'],['2019-08-28 08:26:40'],0,10577
895,['2019-08-28 08:26:39'],['2019-08-28 08:26:39'],0,10576
896,['2019-08-28 08:26:39'],['2019-08-28 08:26:39'],0,10575
897,['2019-08-28 08:26:38'],['2019-08-28 08:26:38'],0,10574
898,['2019-08-28 08:26:38'],['2019-08-28 08:26:38'],0,10573
899,['2019-08-28 08:26:37'],['2019-08-28 08:26:37'],0,10572
900,['2019-08-28 08:26:37'],['2019-08-28 08:26:37'],0,10571
901,['2019-08-28 08:26:35'],['2019-08-28 08:26:35'],0,10570
902,['2019-08-28 08:26:35'],['2019-08-28 08:26:35'],0,10569
903,['2019-08-28 08:26:34'],['2019-08-28 08:26:34'],0,10568
904,['2019-08-28 08:26:34'],['2019-08-28 08:26:34'],0,10567
905,['2019-08-28 08:26:33'],['2019-08-28 08:26:33'],0,10566
906,['2019-08-28 08:26:33'],['2019-08-28 08:26:33'],0,10565
907,['2019-08-28 08:26:32'],['2019-08-28 08:26:32'],0,10564
908,['2019-08-28 08:26:31'],['2019-08-28 08:27:31'],0,10563
909,['2019-08-28 08:26:31'],['2019-08-28 08:27:31'],0,10562
910,['2019-08-28 08:26:30'],['2019-08-28 08:27:30'],0,10561
911,['2019-08-28 08:26:29'],['2019-08-28 08:27:29'],0,10560
912,['2019-08-28 08:26:28'],['2019-08-28 08:27:28'],0,10559
913,['2019-08-28 08:26:27'],['2019-08-28 08:27:27'],0,10558
914,['2019-08-28 08:26:26'],['2019-08-28 08:27:26'],0,10557
915,['2019-08-28 08:26:26'],['2019-08-28 08:27:26'],0,10556
916,['2019-08-28 08:26:25'],['2019-08-28 08:27:25'],0,10555
917,['2019-08-28 08:26:25'],['2019-08-28 08:27:25'],0,10554
918,['2019-08-28 08:26:25'],['2019-08-28 08:27:25'],0,10553
919,['2019-08-28 08:26:24'],['2019-08-28 08:27:24'],0,10552
920,['2019-08-28 08:26:24'],['2019-08-28 08:27:24'],0,10551
921,['2019-08-28 08:26:24'],['2019-08-28 08:27:24'],0,10550
922,['2019-08-28 08:26:23'],['2019-08-28 08:27:23'],0,10549
923,['2019-08-28 08:26:23'],['2019-08-28 08:27:23'],0,10548
924,['2019-08-28 08:26:23'],['2019-08-28 08:27:23'],0,10547
925,['2019-08-28 08:26:23'],['2019-08-28 08:27:23'],0,10546
926,['2019-08-28 08:26:23'],['2019-08-28 08:27:23'],0,10545
927,['2019-08-28 08:26:22'],['2019-08-28 08:27:22'],0,10544
928,['2019-08-28 08:26:22'],['2019-08-28 08:27:22'],0,10543
929,['2019-08-28 08:26:22'],['2019-08-28 08:27:22'],0,10542
930,['2019-08-28 08:26:22'],['2019-08-28 08:27:22'],0,10541
931,['2019-08-28 08:26:21'],['2019-08-28 08:27:31'],0,10540
932,['2019-08-28 08:26:21'],['2019-08-28 08:27:31'],0,10539
933,['2019-08-28 08:26:21'],['2019-08-28 08:27:31'],0,10538
934,['2019-08-28 08:26:21'],['2019-08-28 08:27:31'],0,10537
935,['2019-08-28 08:26:21'],['2019-08-28 08:27:31'],0,10536
936,['2019-08-28 08:26:21'],['2019-08-28 08:27:31'],0,10535
937,['2019-08-28 08:26:21'],['2019-08-28 08:27:31'],0,10534
938,['2019-08-28 08:26:21'],['2019-08-28 08:27:21'],0,10533
939,['2019-08-28 08:26:21'],['2019-08-28 08:27:31'],0,10532
940,['2019-08-28 08:26:21'],['2019-08-28 08:27:31'],0,10531
941,['2019-08-28 08:26:21'],['2019-08-28 08:27:31'],0,10530
942,['2019-08-28 08:26:21'],['2019-08-28 08:27:31'],0,10529
943,['2019-08-28 08:26:21'],['2019-08-28 08:27:31'],0,10528
944,['2019-08-28 08:26:21'],['2019-08-28 08:27:31'],0,10527
945,['2019-08-28 08:26:21'],['2019-08-28 08:27:31'],0,10526
946,['2019-08-28 08:26:21'],['2019-08-28 08:27:31'],0,10525
947,['2019-08-28 08:26:21'],['2019-08-28 08:27:31'],0,10524
948,['2019-08-28 08:26:21'],['2019-08-28 08:27:21'],0,10523
949,['2019-08-28 08:26:21'],['2019-08-28 08:27:31'],0,10522
950,['2019-08-28 08:26:21'],['2019-08-28 08:27:31'],0,10521
951,['2019-08-28 08:26:21'],['2019-08-28 08:27:31'],0,10520
952,['2019-08-28 08:26:21'],['2019-08-28 08:27:31'],0,10519
953,['2019-08-28 08:26:20'],['2019-08-28 08:27:30'],0,10518
954,['2019-08-28 08:26:20'],['2019-08-28 08:27:30'],0,10517
955,['2019-08-28 08:26:20'],['2019-08-28 08:27:30'],0,10516
956,['2019-08-28 08:26:20'],['2019-08-28 08:27:30'],0,10515
957,['2019-08-28 08:26:20'],['2019-08-28 08:27:20'],0,10514
958,['2019-08-28 08:26:20'],['2019-08-28 08:27:30'],0,10513
959,['2019-08-28 08:26:20'],['2019-08-28 08:27:30'],0,10512
960,['2019-08-28 08:26:20'],['2019-08-28 08:27:30'],0,10511
961,['2019-08-28 08:26:20'],['2019-08-28 08:27:30'],0,10510
962,['2019-08-28 08:26:20'],['2019-08-28 08:27:30'],0,10509
963,['2019-08-28 08:26:20'],['2019-08-28 08:27:30'],0,10508
964,['2019-08-28 08:26:20'],['2019-08-28 08:27:30'],0,10507
965,['2019-08-28 08:26:20'],['2019-08-28 08:27:30'],0,10506
966,['2019-08-28 08:26:20'],['2019-08-28 08:27:30'],0,10505
967,['2019-08-28 08:26:20'],['2019-08-28 08:27:30'],0,10504
968,['2019-08-28 08:26:20'],['2019-08-28 08:27:30'],0,10503
969,['2019-08-28 08:26:20'],['2019-08-28 08:27:30'],0,10502
970,['2019-08-28 08:26:20'],['2019-08-28 08:27:30'],0,10501
971,['2019-08-28 08:26:20'],['2019-08-28 08:27:30'],0,10500
972,['2019-08-28 08:26:20'],['2019-08-28 08:27:30'],0,10499
973,['2019-08-28 08:26:20'],['2019-08-28 08:27:30'],0,10498
974,['2019-08-28 08:26:20'],['2019-08-28 08:27:20'],0,10497
975,['2019-08-28 08:26:20'],['2019-08-28 08:27:30'],0,10496
976,['2019-08-28 08:26:20'],['2019-08-28 08:27:30'],0,10495
977,['2019-08-28 08:26:20'],['2019-08-28 08:27:30'],0,10494
978,['2019-08-28 08:26:20'],['2019-08-28 08:27:30'],0,10493
979,['2019-08-28 08:26:20'],['2019-08-28 08:27:30'],0,10492
980,['2019-08-28 08:26:20'],['2019-08-28 08:27:30'],0,10491
981,['2019-08-28 08:26:20'],['2019-08-28 08:27:30'],0,10490
982,['2019-08-28 08:21:43'],['2019-08-28 08:27:31'],0,10489
983,['2019-08-28 08:21:43'],['2019-08-28 08:27:31'],0,10488
984,['2019-08-28 08:21:43'],['2019-08-28 08:27:31'],0,10487
985,['2019-08-28 08:21:43'],['2019-08-28 08:27:31'],0,10486
986,['2019-08-28 08:21:43'],['2019-08-28 08:27:31'],0,10485
987,['2019-08-28 08:21:43'],['2019-08-28 08:27:31'],0,10484
988,['2019-08-28 08:21:43'],['2019-08-28 08:27:31'],0,10483
989,['2019-08-28 08:21:43'],['2019-08-28 08:27:31'],0,10482
990,['2019-08-28 08:21:43'],['2019-08-28 08:27:31'],0,10481
991,['2019-08-28 08:21:43'],['2019-08-28 08:27:31'],0,10480
992,['2019-08-28 08:21:43'],['2019-08-28 08:27:31'],0,10479
993,['2019-08-28 08:21:43'],['2019-08-28 08:27:31'],0,10478
994,['2019-08-28 08:21:43'],['2019-08-28 08:27:31'],0,10477
995,['2019-08-28 08:21:43'],['2019-08-28 08:27:31'],0,10476
996,['2019-08-28 08:21:43'],['2019-08-28 08:27:31'],0,10475
997,['2019-08-28 08:21:43'],['2019-08-28 08:27:31'],0,10474
998,['2019-08-26 17:03:57'],['2019-08-27 15:56:57'],0,10473
999,['2019-08-26 17:03:56'],['2019-08-27 15:56:57'],0,10472
1000,['2019-08-26 17:03:55'],['2019-08-27 15:56:55'],0,10471
1001,['2019-08-26 17:03:54'],['2019-08-27 15:56:54'],0,10470
1002,['2019-08-26 17:03:53'],['2019-08-27 15:56:53'],0,10469
1003,['2019-08-26 17:03:49'],['2019-08-29 18:36:48'],3,10468
1004,['2019-08-26 17:03:52'],['2019-08-27 15:56:52'],0,10467
1005,['2019-08-26 17:03:50'],['2019-08-27 15:56:50'],0,10466
1006,['2019-08-26 17:03:51'],['2019-08-27 15:56:51'],0,10465
1007,['2019-08-26 17:03:49'],['2019-08-27 15:56:49'],0,10464
1008,['2019-08-26 16:58:07'],['2019-08-27 15:56:07'],0,10463
1009,['2019-08-26 16:58:06'],['2019-08-27 15:56:06'],0,10462
1010,['2019-08-26 16:58:05'],['2019-08-27 15:56:05'],0,10461
1011,['2019-08-26 16:58:04'],['2019-08-27 15:56:04'],0,10460
1012,['2019-08-26 16:58:03'],['2019-08-27 15:56:03'],0,10459
1013,['2019-08-26 16:58:02'],['2019-08-27 15:56:02'],0,10458
1014,['2019-08-26 16:58:00'],['2019-08-27 15:57:00'],0,10457
1015,['2019-08-26 16:57:58'],['2019-08-29 18:35:59'],3,10456
1016,['2019-08-26 16:57:59'],['2019-08-27 15:56:59'],0,10455
1017,['2019-08-26 16:58:01'],['2019-08-27 15:57:01'],0,10454
1018,['2019-08-23 17:31:41'],['2019-09-15 23:59:41'],23,10453
1019,['2019-08-23 17:31:40'],['2019-09-15 23:59:40'],23,10452
1020,['2019-08-23 17:31:38'],['2019-09-15 23:59:38'],23,10451
1021,['2019-08-23 17:31:33'],['2019-09-15 23:59:33'],23,10450
1022,['2019-08-23 17:31:39'],['2019-09-15 23:59:39'],23,10449
1023,['2019-08-23 17:31:37'],['2019-09-15 23:59:37'],23,10448
1024,['2019-08-23 17:31:36'],['2019-09-15 23:59:36'],23,10447
1025,['2019-08-23 17:11:04'],['2019-08-23 17:14:34'],0,10446
1026,['2019-08-23 17:11:05'],['2019-08-23 17:14:35'],0,10445
1027,['2019-08-23 16:42:12'],['2019-09-15 23:59:42'],23,10444
1028,['2019-08-23 16:26:05'],['2019-09-15 23:59:35'],23,10443
1029,['2019-08-23 16:24:04'],['2019-09-15 23:59:34'],23,10442
1030,['2019-08-23 16:17:02'],['2019-09-15 23:59:32'],23,10441
1031,['2019-08-23 16:08:51'],['2019-09-15 23:59:51'],23,10440
1032,['2019-08-22 21:00:41'],['2019-08-29 18:00:41'],6,10439
1033,['2019-08-22 20:31:18'],['2019-09-15 23:59:18'],24,10438
1034,['2019-08-22 20:25:05'],['2019-09-15 23:59:35'],24,10437
1035,['2019-08-22 20:25:04'],['2019-09-15 23:59:34'],24,10436
1036,['2019-08-22 20:25:06'],['2019-09-15 23:59:06'],24,10435
1037,['2019-08-22 20:05:41'],['2019-08-29 18:36:41'],6,10434
1038,['2019-08-22 20:05:41'],['2019-08-29 18:36:41'],6,10433
1039,['2019-08-21 14:06:57'],['2019-08-29 18:35:57'],8,10432
1040,['2019-08-21 14:06:56'],['2019-08-29 18:35:56'],8,10431
1041,['2019-08-21 13:07:25'],['2019-08-21 13:24:25'],0,10430
1042,['2019-08-21 13:07:24'],['2019-08-21 13:24:24'],0,10429
1043,['2019-08-21 13:06:33'],['2019-08-29 18:36:33'],8,10428
1044,['2019-08-21 13:06:32'],['2019-09-15 23:59:32'],25,10427
1045,['2019-08-21 13:06:31'],['2019-09-15 23:59:31'],25,10426
1046,['2019-08-21 13:06:30'],['2019-08-29 18:36:30'],8,10425
1047,['2019-08-21 13:06:29'],['2019-09-15 23:59:29'],25,10424
1048,['2019-08-21 13:06:28'],['2019-09-15 23:59:28'],25,10423
1049,['2019-08-21 13:02:47'],['2019-08-29 18:36:47'],8,10422
1050,['2019-08-21 13:02:46'],['2019-08-29 18:36:46'],8,10421
1051,['2019-08-21 13:02:45'],['2019-08-29 18:36:45'],8,10420
1052,['2019-08-21 13:02:44'],['2019-08-29 18:36:44'],8,10419
1053,['2019-08-21 13:02:43'],['2019-08-29 18:36:43'],8,10418
1054,['2019-08-21 13:02:42'],['2019-08-29 18:36:42'],8,10417
1055,['2019-08-21 13:02:41'],['2019-08-29 18:36:41'],8,10416
1056,['2019-08-21 13:02:40'],['2019-08-29 18:36:40'],8,10415
1057,['2019-08-21 08:30:24'],['2019-08-28 08:27:24'],6,10414
1058,['2019-08-21 08:30:24'],['2019-08-28 08:27:24'],6,10413
1059,['2019-08-21 08:30:24'],['2019-08-28 08:27:24'],6,10412
1060,['2019-08-21 08:30:24'],['2019-08-28 08:27:24'],6,10411
1061,['2019-08-21 08:30:24'],['2019-08-28 08:27:24'],6,10410
1062,['2019-08-21 08:30:24'],['2019-08-28 08:27:24'],6,10409
1063,['2019-08-21 08:30:24'],['2019-08-28 08:27:24'],6,10408
1064,['2019-08-21 08:30:24'],['2019-08-28 08:27:24'],6,10407
1065,['2019-08-21 08:30:24'],['2019-08-28 08:27:24'],6,10406
1066,['2019-08-21 08:30:24'],['2019-08-28 08:27:24'],6,10405
1067,['2019-08-21 08:30:24'],['2019-08-28 08:27:24'],6,10404
1068,['2019-08-21 08:30:24'],['2019-08-28 08:27:24'],6,10403
1069,['2019-08-21 08:30:24'],['2019-08-28 08:27:24'],6,10402
1070,['2019-08-21 08:30:24'],['2019-08-28 08:27:24'],6,10401
1071,['2019-08-21 08:30:24'],['2019-08-28 08:27:24'],6,10400
1072,['2019-08-21 08:30:24'],['2019-08-28 08:27:24'],6,10399
1073,['2019-08-21 08:30:24'],['2019-08-28 08:27:24'],6,10398
1074,['2019-08-21 08:30:24'],['2019-08-28 08:27:24'],6,10397
1075,['2019-08-21 08:30:24'],['2019-08-28 08:27:24'],6,10396
1076,['2019-08-21 08:30:24'],['2019-08-28 08:27:24'],6,10395
1077,['2019-08-21 08:30:24'],['2019-08-28 08:27:24'],6,10394
1078,['2019-08-21 08:30:24'],['2019-08-28 08:27:24'],6,10393
1079,['2019-08-21 08:30:24'],['2019-08-28 08:27:24'],6,10392
1080,['2019-08-21 08:30:24'],['2019-08-28 08:27:24'],6,10391
1081,['2019-08-21 08:30:24'],['2019-08-28 08:27:24'],6,10390
1082,['2019-08-21 08:30:24'],['2019-08-28 08:27:24'],6,10389
1083,['2019-08-21 08:30:24'],['2019-08-28 08:27:24'],6,10388
1084,['2019-08-21 08:30:24'],['2019-08-28 08:27:24'],6,10387
1085,['2019-08-21 08:30:24'],['2019-08-28 08:27:24'],6,10386
1086,['2019-08-21 08:30:24'],['2019-08-28 08:27:24'],6,10385
1087,['2019-08-21 08:30:24'],['2019-08-28 08:27:24'],6,10384
1088,['2019-08-21 08:30:24'],['2019-08-28 08:27:24'],6,10383
1089,['2019-08-21 08:30:24'],['2019-08-28 08:27:24'],6,10382
1090,['2019-08-21 08:30:24'],['2019-08-28 08:27:24'],6,10381
1091,['2019-08-21 08:30:24'],['2019-08-28 08:27:24'],6,10380
1092,['2019-08-21 08:30:24'],['2019-08-28 08:27:24'],6,10379
1093,['2019-08-21 08:30:24'],['2019-08-28 08:27:24'],6,10378
1094,['2019-08-21 08:30:24'],['2019-08-28 08:27:24'],6,10377
1095,['2019-08-21 08:30:24'],['2019-08-28 08:27:24'],6,10376
1096,['2019-08-21 08:30:24'],['2019-08-28 08:27:24'],6,10375
1097,['2019-08-21 08:30:24'],['2019-08-28 08:27:24'],6,10374
1098,['2019-08-21 08:30:24'],['2019-08-28 08:27:24'],6,10373
1099,['2019-08-21 08:30:24'],['2019-08-28 08:27:24'],6,10372
1100,['2019-08-21 08:30:24'],['2019-08-28 08:27:24'],6,10371
1101,['2019-08-21 08:30:24'],['2019-08-28 08:27:24'],6,10370
1102,['2019-08-21 08:30:24'],['2019-08-28 08:27:24'],6,10369
1103,['2019-08-21 08:30:24'],['2019-08-28 08:27:24'],6,10368
1104,['2019-08-21 08:30:24'],['2019-08-28 08:27:24'],6,10367
1105,['2019-08-21 08:30:24'],['2019-08-28 08:27:24'],6,10366
1106,['2019-08-21 08:30:24'],['2019-08-28 08:27:24'],6,10365
1107,['2019-08-21 08:30:24'],['2019-08-28 08:27:24'],6,10364
1108,['2019-08-21 08:30:24'],['2019-08-28 08:27:24'],6,10363
1109,['2019-08-21 08:30:24'],['2019-08-28 08:27:24'],6,10362
1110,['2019-08-21 08:30:24'],['2019-08-28 08:27:24'],6,10361
1111,['2019-08-21 08:30:24'],['2019-08-28 08:27:24'],6,10360
1112,['2019-08-21 08:30:24'],['2019-08-28 08:27:24'],6,10359
1113,['2019-08-21 08:30:24'],['2019-08-28 08:27:24'],6,10358
1114,['2019-08-21 08:30:24'],['2019-08-28 08:27:24'],6,10357
1115,['2019-08-21 08:30:24'],['2019-08-28 08:27:24'],6,10356
1116,['2019-08-21 08:30:24'],['2019-08-28 08:27:24'],6,10355
1117,['2019-08-21 08:30:24'],['2019-08-28 08:27:24'],6,10354
1118,['2019-08-21 08:30:24'],['2019-08-28 08:27:24'],6,10353
1119,['2019-08-21 08:30:24'],['2019-08-28 08:27:24'],6,10352
1120,['2019-08-21 08:30:24'],['2019-08-28 08:27:24'],6,10351
1121,['2019-08-21 08:30:24'],['2019-08-28 08:27:24'],6,10350
1122,['2019-08-21 08:30:24'],['2019-08-28 08:27:24'],6,10349
1123,['2019-08-21 08:30:24'],['2019-08-28 08:27:24'],6,10348
1124,['2019-08-21 08:30:24'],['2019-08-28 08:27:24'],6,10347
1125,['2019-08-21 08:30:24'],['2019-08-28 08:27:24'],6,10346
1126,['2019-08-21 08:30:24'],['2019-08-28 08:27:24'],6,10345
1127,['2019-08-21 08:30:24'],['2019-08-28 08:27:24'],6,10344
1128,['2019-08-21 08:30:24'],['2019-08-28 08:27:24'],6,10343
1129,['2019-08-21 08:30:24'],['2019-08-28 08:27:24'],6,10342
1130,['2019-08-21 08:30:24'],['2019-08-28 08:27:24'],6,10341
1131,['2019-08-21 08:30:24'],['2019-08-28 08:27:24'],6,10340
1132,['2019-08-21 08:30:24'],['2019-08-28 08:27:24'],6,10339
1133,['2019-08-21 08:30:24'],['2019-08-28 08:27:24'],6,10338
1134,['2019-08-21 08:30:24'],['2019-08-28 08:27:24'],6,10337
1135,['2019-08-21 08:30:24'],['2019-08-28 08:27:24'],6,10336
1136,['2019-08-21 08:30:24'],['2019-08-28 08:27:24'],6,10335
1137,['2019-08-20 01:38:57'],['2019-08-22 16:38:57'],2,10334
1138,['2019-08-19 22:29:08'],['2019-08-22 17:17:08'],2,10333
1139,['2019-08-19 22:29:07'],['2019-08-22 17:17:07'],2,10332
1140,['2019-08-19 22:29:06'],['2019-08-22 17:17:06'],2,10331
1141,['2019-08-19 22:29:05'],['2019-08-22 17:17:05'],2,10330
1142,['2019-08-19 22:29:04'],['2019-08-22 17:17:05'],2,10329
1143,['2019-08-19 22:29:03'],['2019-08-22 17:17:03'],2,10328
1144,['2019-08-19 22:29:02'],['2019-08-22 17:17:02'],2,10327
1145,['2019-08-19 22:29:01'],['2019-08-22 17:17:01'],2,10326
1146,['2019-08-19 22:29:00'],['2019-08-22 17:17:00'],2,10325
1147,['2019-08-19 22:28:59'],['2019-08-22 17:16:59'],2,10324
1148,['2019-08-19 22:28:58'],['2019-08-22 17:16:58'],2,10323
1149,['2019-08-19 22:28:57'],['2019-08-22 17:16:57'],2,10322
1150,['2019-08-19 22:28:56'],['2019-08-22 17:16:56'],2,10321
1151,['2019-08-19 22:28:55'],['2019-08-22 17:17:55'],2,10320
1152,['2019-08-19 22:28:54'],['2019-08-22 17:17:54'],2,10319
1153,['2019-08-19 22:28:53'],['2019-08-22 17:17:53'],2,10318
1154,['2019-08-19 22:28:52'],['2019-08-22 17:17:52'],2,10317
1155,['2019-08-19 22:28:51'],['2019-08-22 17:17:51'],2,10316
1156,['2019-08-19 22:28:50'],['2019-08-22 17:17:50'],2,10315
1157,['2019-08-19 22:28:49'],['2019-08-22 17:17:49'],2,10314
1158,['2019-08-19 22:28:48'],['2019-08-22 17:17:48'],2,10313
1159,['2019-08-19 22:28:48'],['2019-08-22 17:17:48'],2,10312
1160,['2019-08-19 22:28:47'],['2019-08-22 17:17:47'],2,10311
1161,['2019-08-19 22:28:46'],['2019-08-22 17:17:46'],2,10310
1162,['2019-08-19 22:28:45'],['2019-08-22 17:17:45'],2,10309
1163,['2019-08-19 22:28:45'],['2019-08-22 17:17:45'],2,10308
1164,['2019-08-19 22:28:44'],['2019-08-22 17:17:44'],2,10307
1165,['2019-08-19 22:28:44'],['2019-08-22 17:17:45'],2,10306
1166,['2019-08-19 22:28:43'],['2019-08-22 17:17:43'],2,10305
1167,['2019-08-19 22:28:43'],['2019-08-22 17:17:43'],2,10304
1168,['2019-08-19 22:28:42'],['2019-08-22 17:17:42'],2,10303
1169,['2019-08-19 22:28:42'],['2019-08-22 17:17:42'],2,10302
1170,['2019-08-19 22:28:41'],['2019-08-22 17:17:41'],2,10301
1171,['2019-08-19 22:28:41'],['2019-08-22 17:17:41'],2,10300
1172,['2019-08-19 22:28:40'],['2019-08-22 17:17:40'],2,10299
1173,['2019-08-19 22:28:40'],['2019-08-22 17:17:40'],2,10298
1174,['2019-08-19 22:28:39'],['2019-08-22 17:17:39'],2,10297
1175,['2019-08-19 22:28:39'],['2019-08-22 17:17:39'],2,10296
1176,['2019-08-19 22:28:38'],['2019-08-22 17:17:38'],2,10295
1177,['2019-08-19 22:28:38'],['2019-08-22 17:17:38'],2,10294
1178,['2019-08-19 22:28:37'],['2019-08-22 17:17:37'],2,10293
1179,['2019-08-19 22:28:37'],['2019-08-22 17:17:37'],2,10292
1180,['2019-08-19 22:28:37'],['2019-08-22 17:17:36'],2,10291
1181,['2019-08-19 22:28:37'],['2019-08-22 17:17:36'],2,10290
1182,['2019-08-19 22:28:35'],['2019-08-22 17:17:35'],2,10289
1183,['2019-08-19 22:28:35'],['2019-08-22 17:17:35'],2,10288
1184,['2019-08-19 22:28:34'],['2019-08-22 17:17:34'],2,10287
1185,['2019-08-19 22:28:34'],['2019-08-22 17:17:34'],2,10286
1186,['2019-08-19 22:28:33'],['2019-08-22 17:17:33'],2,10285
1187,['2019-08-19 22:28:33'],['2019-08-22 17:17:33'],2,10284
1188,['2019-08-19 22:28:32'],['2019-08-22 17:17:32'],2,10283
1189,['2019-08-19 22:28:32'],['2019-08-22 17:17:32'],2,10282
1190,['2019-08-19 22:28:31'],['2019-08-22 17:17:31'],2,10281
1191,['2019-08-19 22:28:31'],['2019-08-22 17:17:31'],2,10280
1192,['2019-08-19 22:28:30'],['2019-08-22 17:17:30'],2,10279
1193,['2019-08-19 22:28:30'],['2019-08-22 17:17:30'],2,10278
1194,['2019-08-19 22:28:29'],['2019-08-22 17:17:29'],2,10277
1195,['2019-08-19 22:28:29'],['2019-08-22 17:17:29'],2,10276
1196,['2019-08-19 22:28:28'],['2019-08-22 17:17:28'],2,10275
1197,['2019-08-19 22:28:28'],['2019-08-22 17:17:28'],2,10274
1198,['2019-08-19 22:28:27'],['2019-08-22 17:17:27'],2,10273
1199,['2019-08-19 22:28:27'],['2019-08-22 17:17:27'],2,10272
1200,['2019-08-19 22:28:26'],['2019-08-22 17:17:26'],2,10271
1201,['2019-08-19 22:28:26'],['2019-08-22 17:17:26'],2,10270
1202,['2019-08-19 22:28:25'],['2019-08-22 17:17:25'],2,10269
1203,['2019-08-19 22:28:25'],['2019-08-22 17:17:25'],2,10268
1204,['2019-08-19 22:28:24'],['2019-08-22 17:17:24'],2,10267
1205,['2019-08-19 22:28:24'],['2019-08-22 17:17:24'],2,10266
1206,['2019-08-19 22:28:23'],['2019-08-22 17:17:23'],2,10265
1207,['2019-08-19 22:28:23'],['2019-08-22 17:17:23'],2,10264
1208,['2019-08-19 22:28:22'],['2019-08-22 17:17:22'],2,10263
1209,['2019-08-19 22:28:22'],['2019-08-22 17:17:22'],2,10262
1210,['2019-08-19 22:28:21'],['2019-08-22 17:17:21'],2,10261
1211,['2019-08-19 22:28:20'],['2019-08-22 17:17:20'],2,10260
1212,['2019-08-19 22:28:19'],['2019-08-22 17:17:19'],2,10259
1213,['2019-08-19 22:28:18'],['2019-08-22 17:17:18'],2,10258
1214,['2019-08-19 22:28:17'],['2019-08-22 17:17:18'],2,10257
1215,['2019-08-19 22:28:16'],['2019-08-22 17:17:16'],2,10256
1216,['2019-08-19 22:28:15'],['2019-08-22 17:17:15'],2,10255
1217,['2019-08-19 22:28:14'],['2019-08-22 17:17:14'],2,10254
1218,['2019-08-19 22:28:13'],['2019-08-22 17:17:13'],2,10253
1219,['2019-08-19 22:28:12'],['2019-08-22 17:17:12'],2,10252
1220,['2019-08-19 22:28:11'],['2019-08-22 17:17:11'],2,10251
1221,['2019-08-19 22:28:10'],['2019-08-22 17:17:10'],2,10250
1222,['2019-08-19 22:28:10'],['2019-08-22 17:17:09'],2,10249
1223,['2019-08-19 22:28:51'],['2019-08-27 20:19:51'],7,10248
1224,['2019-08-19 22:28:50'],['2019-08-27 20:19:50'],7,10247
1225,['2019-08-19 22:28:49'],['2019-08-27 20:19:49'],7,10246
1226,['2019-08-19 22:28:49'],['2019-08-27 20:19:49'],7,10245
1227,['2019-08-19 22:28:48'],['2019-08-27 20:19:48'],7,10244
